sample_id,dim,field_path,mask_path,readout_path,metadata_path,geometry_id,source_geometry_type,split_original,z_top,z_bottom,thickness,E_bg,E_lesion,contrast,operator_id,operator_metadata_path,array_index
M2c_DPS_17_E45_Z3_H0p75_crescent_center_core,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_17_E45_Z3_H0p75_crescent_center_core\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_17_E45_Z3_H0p75_crescent_center_core\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_DPS_17_E45_Z3_H0p75_crescent_center_core,synthetic_simulation,,,,,3.0,43.08165511481506,14.360551704938352,,,
M2c_DPS_22_E85_Z3p9_H0p45_crescent_upper_rim,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_22_E85_Z3p9_H0p45_crescent_upper_rim\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_22_E85_Z3p9_H0p45_crescent_upper_rim\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_DPS_22_E85_Z3p9_H0p45_crescent_upper_rim,synthetic_simulation,,,,,3.0,82.29736897402766,27.432456324675886,,,
M2c_DPS_20_E45_Z3_H0p75_twofoci_half_hotspot,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_20_E45_Z3_H0p75_twofoci_half_hotspot\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_20_E45_Z3_H0p75_twofoci_half_hotspot\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_DPS_20_E45_Z3_H0p75_twofoci_half_hotspot,synthetic_simulation,,,,,3.0,43.99476497662693,14.664921658875643,,,
M2c_DPS_21_E85_Z3p9_H0p45_twofoci_nb_rim,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_21_E85_Z3p9_H0p45_twofoci_nb_rim\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_21_E85_Z3p9_H0p45_twofoci_nb_rim\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_DPS_21_E85_Z3p9_H0p45_twofoci_nb_rim,synthetic_simulation,,,,,3.0,83.47637484972566,27.82545828324189,,,
M2c_DPS_25_E5_Z0p25_H1p1_twofoci_nb_rim,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_25_E5_Z0p25_H1p1_twofoci_nb_rim\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_25_E5_Z0p25_H1p1_twofoci_nb_rim\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_DPS_25_E5_Z0p25_H1p1_twofoci_nb_rim,synthetic_simulation,,,,,3.0,4.962838410968918,1.6542794703229726,,,
M2c_DPS_24_E85_Z3p9_H0p45_ellipse_upper_checker,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_24_E85_Z3p9_H0p45_ellipse_upper_checker\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_24_E85_Z3p9_H0p45_ellipse_upper_checker\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_DPS_24_E85_Z3p9_H0p45_ellipse_upper_checker,ellipse_or_cylinder,,,,,3.0,84.10853297182304,28.036177657274347,,,
M2c_DPS_23_E85_Z3p9_H0p45_lobed_lower_hotspot,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_23_E85_Z3p9_H0p45_lobed_lower_hotspot\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_23_E85_Z3p9_H0p45_lobed_lower_hotspot\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_DPS_23_E85_Z3p9_H0p45_lobed_lower_hotspot,synthetic_simulation,,,,,3.0,83.25469248648137,27.75156416216046,,,
M2c_DPS_27_E5_Z0p25_H1p1_lobed_lower_hotspot,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_27_E5_Z0p25_H1p1_lobed_lower_hotspot\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_27_E5_Z0p25_H1p1_lobed_lower_hotspot\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_DPS_27_E5_Z0p25_H1p1_lobed_lower_hotspot,synthetic_simulation,,,,,3.0,4.955354326978371,1.651784775659457,,,
M2c_DPS_26_E5_Z0p25_H1p1_crescent_upper_rim,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_26_E5_Z0p25_H1p1_crescent_upper_rim\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_26_E5_Z0p25_H1p1_crescent_upper_rim\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_DPS_26_E5_Z0p25_H1p1_crescent_upper_rim,synthetic_simulation,,,,,3.0,4.934082170098236,1.644694056699412,,,
M2c_DPS_28_E5_Z0p25_H1p1_ellipse_upper_checker,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_28_E5_Z0p25_H1p1_ellipse_upper_checker\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_disease_prior_stabilization_20260523\lesions\M2c_DPS_28_E5_Z0p25_H1p1_ellipse_upper_checker\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_DPS_28_E5_Z0p25_H1p1_ellipse_upper_checker,ellipse_or_cylinder,,,,,3.0,4.980970191269359,1.6603233970897862,,,
M2c_CFEM_02_E95_Z4p4_H0p35_twofoci_half_checker,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_02_E95_Z4p4_H0p35_twofoci_half_checker\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_02_E95_Z4p4_H0p35_twofoci_half_checker\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_CFEM_02_E95_Z4p4_H0p35_twofoci_half_checker,synthetic_simulation,,,,,3.0,93.38632879423454,31.128776264744847,,,
M2c_CFEM_03_E90_Z0p08_H0p75_crescent_center_hotspot,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_03_E90_Z0p08_H0p75_crescent_center_hotspot\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_03_E90_Z0p08_H0p75_crescent_center_hotspot\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_CFEM_03_E90_Z0p08_H0p75_crescent_center_hotspot,synthetic_simulation,,,,,3.0,86.11105652552271,28.70368550850757,,,
M2c_CFEM_04_E90_Z0p12_H0p25_lobed_nb_gradient,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_04_E90_Z0p12_H0p25_lobed_nb_gradient\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_04_E90_Z0p12_H0p25_lobed_nb_gradient\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_CFEM_04_E90_Z0p12_H0p25_lobed_nb_gradient,synthetic_simulation,,,,,3.0,88.38000371105852,29.460001237019508,,,
M2c_CFEM_01_E95_Z0p15_H1p65_ellipse_nb_core,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_01_E95_Z0p15_H1p65_ellipse_nb_core\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_01_E95_Z0p15_H1p65_ellipse_nb_core\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_CFEM_01_E95_Z0p15_H1p65_ellipse_nb_core,ellipse_or_cylinder,,,,,3.0,93.31841380967823,31.106137936559417,,,
M2c_CFEM_07_E5_Z4p4_H0p35_twofoci_half_checker,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_07_E5_Z4p4_H0p35_twofoci_half_checker\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_07_E5_Z4p4_H0p35_twofoci_half_checker\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_CFEM_07_E5_Z4p4_H0p35_twofoci_half_checker,synthetic_simulation,,,,,3.0,4.963157946134168,1.6543859820447226,,,
M2c_CFEM_06_E90_Z4p65_H0p75_ellipse_nb_core,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_06_E90_Z4p65_H0p75_ellipse_nb_core\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_06_E90_Z4p65_H0p75_ellipse_nb_core\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_CFEM_06_E90_Z4p65_H0p75_ellipse_nb_core,ellipse_or_cylinder,,,,,3.0,88.40980436350009,29.469934787833363,,,
M2c_CFEM_05_E90_Z0p12_H1p95_ellipse_half_rim,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_05_E90_Z0p12_H1p95_ellipse_half_rim\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_05_E90_Z0p12_H1p95_ellipse_half_rim\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_CFEM_05_E90_Z0p12_H1p95_ellipse_half_rim,ellipse_or_cylinder,,,,,3.0,87.8208207852588,29.2736069284196,,,
M2c_CFEM_08_E3_Z0p15_H1p65_crescent_center_hotspot,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_08_E3_Z0p15_H1p65_crescent_center_hotspot\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_08_E3_Z0p15_H1p65_crescent_center_hotspot\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_CFEM_08_E3_Z0p15_H1p65_crescent_center_hotspot,synthetic_simulation,,,,,3.0,3.0,1.0,,,
M2c_CFEM_11_E55_Z1p6_H0p75_ellipse_nb_core,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_11_E55_Z1p6_H0p75_ellipse_nb_core\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_11_E55_Z1p6_H0p75_ellipse_nb_core\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_CFEM_11_E55_Z1p6_H0p75_ellipse_nb_core,ellipse_or_cylinder,,,,,3.0,54.04953824025292,18.016512746750973,,,
M2c_CFEM_12_E8_Z1p6_H0p75_twofoci_half_checker,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_12_E8_Z1p6_H0p75_twofoci_half_checker\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_12_E8_Z1p6_H0p75_twofoci_half_checker\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_CFEM_12_E8_Z1p6_H0p75_twofoci_half_checker,synthetic_simulation,,,,,3.0,7.886076169151386,2.6286920563837954,,,
M2c_CFEM_10_E55_Z0p35_H1p2_ellipse_half_rim,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_10_E55_Z0p35_H1p2_ellipse_half_rim\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_10_E55_Z0p35_H1p2_ellipse_half_rim\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_CFEM_10_E55_Z0p35_H1p2_ellipse_half_rim,ellipse_or_cylinder,,,,,3.0,53.69750207854549,17.899167359515165,,,
M2c_CFEM_09_E85_Z3p9_H0p45_lobed_nb_gradient,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_09_E85_Z3p9_H0p45_lobed_nb_gradient\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_09_E85_Z3p9_H0p45_lobed_nb_gradient\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_CFEM_09_E85_Z3p9_H0p45_lobed_nb_gradient,synthetic_simulation,,,,,3.0,83.47310694605515,27.824368982018385,,,
M2c_CFEM_14_E5_Z0p25_H1p1_lobed_nb_gradient,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_14_E5_Z0p25_H1p1_lobed_nb_gradient\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_14_E5_Z0p25_H1p1_lobed_nb_gradient\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_CFEM_14_E5_Z0p25_H1p1_lobed_nb_gradient,synthetic_simulation,,,,,3.0,4.962758706001346,1.6542529020004488,,,
M2c_CFEM_15_E60_Z1p2_H0p75_ellipse_half_rim,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_15_E60_Z1p2_H0p75_ellipse_half_rim\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_15_E60_Z1p2_H0p75_ellipse_half_rim\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_CFEM_15_E60_Z1p2_H0p75_ellipse_half_rim,ellipse_or_cylinder,,,,,3.0,58.57226189379024,19.52408729793008,,,
M2c_CFEM_13_E8_Z3p6_H0p5_crescent_center_hotspot,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_13_E8_Z3p6_H0p5_crescent_center_hotspot\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_13_E8_Z3p6_H0p5_crescent_center_hotspot\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_CFEM_13_E8_Z3p6_H0p5_crescent_center_hotspot,synthetic_simulation,,,,,3.0,7.859456187283068,2.619818729094356,,,
M2c_CFEM_18_E25_Z0p9_H0p75_crescent_center_hotspot,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_18_E25_Z0p9_H0p75_crescent_center_hotspot\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_18_E25_Z0p9_H0p75_crescent_center_hotspot\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_CFEM_18_E25_Z0p9_H0p75_crescent_center_hotspot,synthetic_simulation,,,,,3.0,24.366274282320703,8.122091427440234,,,
M2c_CFEM_17_E25_Z0p3_H0p75_twofoci_half_checker,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_17_E25_Z0p3_H0p75_twofoci_half_checker\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_17_E25_Z0p3_H0p75_twofoci_half_checker\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_CFEM_17_E25_Z0p3_H0p75_twofoci_half_checker,synthetic_simulation,,,,,3.0,24.462418122348534,8.154139374116179,,,
M2c_CFEM_16_E35_Z1p2_H0p75_ellipse_nb_core,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_16_E35_Z1p2_H0p75_ellipse_nb_core\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_16_E35_Z1p2_H0p75_ellipse_nb_core\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_CFEM_16_E35_Z1p2_H0p75_ellipse_nb_core,ellipse_or_cylinder,,,,,3.0,34.415100455540255,11.471700151846752,,,
M2c_CFEM_21_E16_Z1p2_H0p75_ellipse_nb_core,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_21_E16_Z1p2_H0p75_ellipse_nb_core\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_21_E16_Z1p2_H0p75_ellipse_nb_core\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_CFEM_21_E16_Z1p2_H0p75_ellipse_nb_core,ellipse_or_cylinder,,,,,3.0,15.76238456006323,5.254128186687743,,,
M2c_CFEM_20_E25_Z3p8_H0p75_ellipse_half_rim,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_20_E25_Z3p8_H0p75_ellipse_half_rim\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_20_E25_Z3p8_H0p75_ellipse_half_rim\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_CFEM_20_E25_Z3p8_H0p75_ellipse_half_rim,ellipse_or_cylinder,,,,,3.0,24.44894318707693,8.149647729025645,,,
M2c_CFEM_19_E25_Z2p2_H0p75_lobed_nb_gradient,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_19_E25_Z2p2_H0p75_lobed_nb_gradient\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_19_E25_Z2p2_H0p75_lobed_nb_gradient\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_CFEM_19_E25_Z2p2_H0p75_lobed_nb_gradient,synthetic_simulation,,,,,3.0,24.5903457660148,8.196781922004932,,,
M2c_CFEM_22_E8_Z1p2_H0p75_twofoci_half_checker,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_22_E8_Z1p2_H0p75_twofoci_half_checker\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_22_E8_Z1p2_H0p75_twofoci_half_checker\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_CFEM_22_E8_Z1p2_H0p75_twofoci_half_checker,synthetic_simulation,,,,,3.0,7.882013387020234,2.6273377956734114,,,
M2c_CFEM_23_E45_Z0p5_H0p75_crescent_center_hotspot,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_23_E45_Z0p5_H0p75_crescent_center_hotspot\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_23_E45_Z0p5_H0p75_crescent_center_hotspot\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_CFEM_23_E45_Z0p5_H0p75_crescent_center_hotspot,synthetic_simulation,,,,,3.0,43.26053795794913,14.420179319316375,,,
M2c_CFEM_24_E45_Z1p5_H0p75_lobed_nb_gradient,2d,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_24_E45_Z1p5_H0p75_lobed_nb_gradient\interp_mean_kpa.csv,H:\My Drive\MN_simulation\outputs\method2b\targeted_comsol_counterfactual_20260521\lesions\M2c_CFEM_24_E45_Z1p5_H0p75_lobed_nb_gradient\interp_lesion_mask.csv,,H:\My Drive\Manuscript\Sparse reconstruction\Figure2_data_reconstruction_20260526\tables\lesion_case_inventory_metrics.csv,M2c_CFEM_24_E45_Z1p5_H0p75_lobed_nb_gradient,synthetic_simulation,,,,,3.0,44.21793282602825,14.739310942009418,,,
shallow_lesion,3d,H:\My Drive\Manuscript\Sparse reconstruction\Data\fig3\latent_truth\volume_E_xyz.npz,H:\My Drive\Manuscript\Sparse reconstruction\Data\fig3\latent_truth\volume_E_xyz.npz,H:\My Drive\Manuscript\Sparse reconstruction\Data\fig3\operators\operator_readouts_examples.npz,H:\My Drive\Manuscript\Sparse reconstruction\Data\fig3\metadata\cases.csv,shallow_lesion,simulated_3d_lesion,figure3_benchmark,0.8,2.4,1.6,8.0,32.0,4.0,MMP|PIEZO|US,H:\My Drive\Manuscript\Sparse reconstruction\Data\fig3\metadata\operator_metadata.csv,0.0
mid_depth_lesion,3d,H:\My Drive\Manuscript\Sparse reconstruction\Data\fig3\latent_truth\volume_E_xyz.npz,H:\My Drive\Manuscript\Sparse reconstruction\Data\fig3\latent_truth\volume_E_xyz.npz,H:\My Drive\Manuscript\Sparse reconstruction\Data\fig3\operators\operator_readouts_examples.npz,H:\My Drive\Manuscript\Sparse reconstruction\Data\fig3\metadata\cases.csv,mid_depth_lesion,simulated_3d_lesion,figure3_benchmark,2.6,5.3,2.7,8.0,44.0,5.5,MMP|PIEZO|US,H:\My Drive\Manuscript\Sparse reconstruction\Data\fig3\metadata\operator_metadata.csv,1.0
deep_lesion,3d,H:\My Drive\Manuscript\Sparse reconstruction\Data\fig3\latent_truth\volume_E_xyz.npz,H:\My Drive\Manuscript\Sparse reconstruction\Data\fig3\latent_truth\volume_E_xyz.npz,H:\My Drive\Manuscript\Sparse reconstruction\Data\fig3\operators\operator_readouts_examples.npz,H:\My Drive\Manuscript\Sparse reconstruction\Data\fig3\metadata\cases.csv,deep_lesion,simulated_3d_lesion,figure3_benchmark,6.5,10.4,3.9,8.0,64.0,8.0,MMP|PIEZO|US,H:\My Drive\Manuscript\Sparse reconstruction\Data\fig3\metadata\operator_metadata.csv,2.0
irregular_boundary,3d,H:\My Drive\Manuscript\Sparse reconstruction\Data\fig3\latent_truth\volume_E_xyz.npz,H:\My Drive\Manuscript\Sparse reconstruction\Data\fig3\latent_truth\volume_E_xyz.npz,H:\My Drive\Manuscript\Sparse reconstruction\Data\fig3\operators\operator_readouts_examples.npz,H:\My Drive\Manuscript\Sparse reconstruction\Data\fig3\metadata\cases.csv,irregular_boundary,simulated_3d_lesion,figure3_benchmark,2.0,6.4,4.4,8.0,41.6,5.2,MMP|PIEZO|US,H:\My Drive\Manuscript\Sparse reconstruction\Data\fig3\metadata\operator_metadata.csv,3.0
low_contrast_ambiguous,3d,H:\My Drive\Manuscript\Sparse reconstruction\Data\fig3\latent_truth\volume_E_xyz.npz,H:\My Drive\Manuscript\Sparse reconstruction\Data\fig3\latent_truth\volume_E_xyz.npz,H:\My Drive\Manuscript\Sparse reconstruction\Data\fig3\operators\operator_readouts_examples.npz,H:\My Drive\Manuscript\Sparse reconstruction\Data\fig3\metadata\cases.csv,low_contrast_ambiguous,simulated_3d_lesion,figure3_benchmark,3.7,8.5,4.8,8.0,13.2,1.65,MMP|PIEZO|US,H:\My Drive\Manuscript\Sparse reconstruction\Data\fig3\metadata\operator_metadata.csv,4.0
