condition_id,config_id,split_group_id,same_prior_group,disease,A_contrast,H,z_top,z_bottom,tumor_thickness,targeted_shape,targeted_lateral_position,targeted_heterogeneity_mode,targeted_heterogeneity_scale,ood_split_family,split_role,operator_noise_group,layer_modulus_variation_x,paired_operator_set,policy,model_training_allowed,diffusion_training_allowed
F3NCS_0067_iid_support_cylinder_zb01p7_E23p1,F3NCS_0067_iid_support_cylinder_zb01.7_E23.1,iid_support|cylinder|core_shell|nominal,iid_support|cylinder|core_shell|nominal,iid_support,23.11289,1.49382,0.24713,1.74095,1.49382,cylinder,near_boundary,core_shell,0.56361,iid_support,train,nominal,0.77611,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0068_iid_support_cylinder_zb05p9_E53p9,F3NCS_0068_iid_support_cylinder_zb05.9_E53.9,iid_support|cylinder|hotspot|nominal,iid_support|cylinder|hotspot|nominal,iid_support,53.86233,1.29169,4.61515,5.90684,1.29169,cylinder,center,hotspot,0.29346,iid_support,train,nominal,0.92278,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0069_iid_support_two_foci_zb03p2_E09p6,F3NCS_0069_iid_support_two_foci_zb03.2_E09.6,iid_support|two_foci|checker|nominal,iid_support|two_foci|checker|nominal,iid_support,9.61006,2.84446,0.33733,3.18179,2.84446,two_foci,half_pitch_x_shift,checker,0.49484,iid_support,train,nominal,1.08363,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0070_iid_support_ellipse_zb02p3_E23p3,F3NCS_0070_iid_support_ellipse_zb02.3_E23.3,iid_support|ellipse|homogeneous|nominal,iid_support|ellipse|homogeneous|nominal,iid_support,23.33773,1.7488,0.55013,2.29893,1.7488,ellipse,center,homogeneous,0.0,iid_support,train,nominal,1.04685,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0071_iid_support_two_foci_zb06p7_E57p7,F3NCS_0071_iid_support_two_foci_zb06.7_E57.7,iid_support|two_foci|core_shell|nominal,iid_support|two_foci|core_shell|nominal,iid_support,57.72718,2.8001,3.87718,6.67728,2.8001,two_foci,half_pitch_x_shift,core_shell,0.25992,iid_support,train,nominal,1.21807,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0072_iid_support_cylinder_zb07p0_E07p5,F3NCS_0072_iid_support_cylinder_zb07.0_E07.5,iid_support|cylinder|checker|nominal,iid_support|cylinder|checker|nominal,iid_support,7.47794,3.19289,3.81476,7.00764,3.19289,cylinder,near_boundary,checker,0.3667,iid_support,train,nominal,0.79152,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0073_iid_support_two_foci_zb02p9_E61p2,F3NCS_0073_iid_support_two_foci_zb02.9_E61.2,iid_support|two_foci|homogeneous|nominal,iid_support|two_foci|homogeneous|nominal,iid_support,61.16371,2.01174,0.85829,2.87002,2.01174,two_foci,half_pitch_x_shift,homogeneous,0.0,iid_support,train,nominal,1.05358,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0074_iid_support_ellipse_zb07p8_E18p7,F3NCS_0074_iid_support_ellipse_zb07.8_E18.7,iid_support|ellipse|checker|nominal,iid_support|ellipse|checker|nominal,iid_support,18.68813,0.57194,7.2207,7.79264,0.57194,ellipse,half_pitch_x_shift,checker,0.71856,iid_support,train,nominal,0.8756,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0075_iid_support_cylinder_zb05p3_E20p5,F3NCS_0075_iid_support_cylinder_zb05.3_E20.5,iid_support|cylinder|core_shell|nominal,iid_support|cylinder|core_shell|nominal,iid_support,20.4813,1.3274,3.97668,5.30408,1.3274,cylinder,center,core_shell,0.6993,iid_support,train,nominal,0.6801,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0076_iid_support_two_foci_zb03p6_E07p6,F3NCS_0076_iid_support_two_foci_zb03.6_E07.6,iid_support|two_foci|core_shell|nominal,iid_support|two_foci|core_shell|nominal,iid_support,7.61324,3.11587,0.45883,3.5747,3.11587,two_foci,near_boundary,core_shell,0.40651,iid_support,train,nominal,0.82696,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0077_iid_support_ellipse_zb02p5_E15p4,F3NCS_0077_iid_support_ellipse_zb02.5_E15.4,iid_support|ellipse|lateral_gradient|nominal,iid_support|ellipse|lateral_gradient|nominal,iid_support,15.40495,2.22062,0.24633,2.46695,2.22062,ellipse,center,lateral_gradient,0.32969,iid_support,train,nominal,1.29114,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0078_iid_support_ellipse_zb04p3_E56p8,F3NCS_0078_iid_support_ellipse_zb04.3_E56.8,iid_support|ellipse|hotspot|nominal,iid_support|ellipse|hotspot|nominal,iid_support,56.78109,1.59524,2.74101,4.33626,1.59524,ellipse,near_boundary,hotspot,0.67308,iid_support,train,nominal,1.17672,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0079_iid_support_cylinder_zb04p3_E13p0,F3NCS_0079_iid_support_cylinder_zb04.3_E13.0,iid_support|cylinder|homogeneous|nominal,iid_support|cylinder|homogeneous|nominal,iid_support,12.96904,0.73274,3.54592,4.27866,0.73274,cylinder,near_boundary,homogeneous,0.0,iid_support,iid_test,nominal,1.52238,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0080_iid_support_ellipse_zb01p9_E45p6,F3NCS_0080_iid_support_ellipse_zb01.9_E45.6,iid_support|ellipse|rim_soft|nominal,iid_support|ellipse|rim_soft|nominal,iid_support,45.64213,1.37305,0.49177,1.86482,1.37305,ellipse,near_boundary,rim_soft,0.38265,iid_support,train,nominal,0.73279,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0081_iid_support_ellipse_zb05p9_E06p8,F3NCS_0081_iid_support_ellipse_zb05.9_E06.8,iid_support|ellipse|core_shell|nominal,iid_support|ellipse|core_shell|nominal,iid_support,6.83117,1.15121,4.70313,5.85434,1.15121,ellipse,center,core_shell,0.7075,iid_support,iid_test,nominal,1.20423,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0082_iid_support_ellipse_zb03p6_E13p8,F3NCS_0082_iid_support_ellipse_zb03.6_E13.8,iid_support|ellipse|hotspot|nominal,iid_support|ellipse|hotspot|nominal,iid_support,13.82293,2.54874,1.04574,3.59448,2.54874,ellipse,center,hotspot,0.36143,iid_support,train,nominal,1.57765,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0083_iid_support_cylinder_zb03p8_E32p6,F3NCS_0083_iid_support_cylinder_zb03.8_E32.6,iid_support|cylinder|hotspot|nominal,iid_support|cylinder|hotspot|nominal,iid_support,32.62308,1.88318,1.93567,3.81885,1.88318,cylinder,center,hotspot,0.65106,iid_support,train,nominal,0.77891,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0084_iid_support_ellipse_zb03p8_E31p3,F3NCS_0084_iid_support_ellipse_zb03.8_E31.3,iid_support|ellipse|checker|nominal,iid_support|ellipse|checker|nominal,iid_support,31.25882,0.87423,2.96047,3.8347,0.87423,ellipse,near_boundary,checker,0.4354,iid_support,train,nominal,1.23175,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0085_iid_support_cylinder_zb07p2_E66p5,F3NCS_0085_iid_support_cylinder_zb07.2_E66.5,iid_support|cylinder|rim_soft|nominal,iid_support|cylinder|rim_soft|nominal,iid_support,66.49176,2.81945,4.33459,7.15404,2.81945,cylinder,center,rim_soft,0.37945,iid_support,train,nominal,1.20911,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0086_iid_support_cylinder_zb05p0_E34p7,F3NCS_0086_iid_support_cylinder_zb05.0_E34.7,iid_support|cylinder|homogeneous|nominal,iid_support|cylinder|homogeneous|nominal,iid_support,34.67491,1.51696,3.46142,4.97838,1.51696,cylinder,half_pitch_x_shift,homogeneous,0.0,iid_support,train,nominal,1.40243,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0087_iid_support_ellipse_zb01p7_E09p9,F3NCS_0087_iid_support_ellipse_zb01.7_E09.9,iid_support|ellipse|homogeneous|nominal,iid_support|ellipse|homogeneous|nominal,iid_support,9.85123,1.44308,0.27821,1.72129,1.44308,ellipse,half_pitch_x_shift,homogeneous,0.0,iid_support,train,nominal,0.67768,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0088_iid_support_two_foci_zb03p8_E07p9,F3NCS_0088_iid_support_two_foci_zb03.8_E07.9,iid_support|two_foci|lateral_gradient|nominal,iid_support|two_foci|lateral_gradient|nominal,iid_support,7.86947,1.96119,1.79571,3.75689,1.96119,two_foci,half_pitch_x_shift,lateral_gradient,0.29903,iid_support,train,nominal,0.95027,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0089_iid_support_cylinder_zb05p4_E08p5,F3NCS_0089_iid_support_cylinder_zb05.4_E08.5,iid_support|cylinder|homogeneous|nominal,iid_support|cylinder|homogeneous|nominal,iid_support,8.47392,1.48749,3.94696,5.43445,1.48749,cylinder,center,homogeneous,0.0,iid_support,iid_test,nominal,1.06288,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0090_iid_support_cylinder_zb03p7_E67p0,F3NCS_0090_iid_support_cylinder_zb03.7_E67.0,iid_support|cylinder|homogeneous|nominal,iid_support|cylinder|homogeneous|nominal,iid_support,66.96697,3.30176,0.40679,3.70855,3.30176,cylinder,center,homogeneous,0.0,iid_support,train,nominal,1.05799,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0091_iid_support_two_foci_zb03p9_E39p0,F3NCS_0091_iid_support_two_foci_zb03.9_E39.0,iid_support|two_foci|core_shell|nominal,iid_support|two_foci|core_shell|nominal,iid_support,39.01886,0.93473,2.91636,3.8511,0.93473,two_foci,near_boundary,core_shell,0.28188,iid_support,iid_test,nominal,1.12112,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0092_iid_support_two_foci_zb03p4_E12p7,F3NCS_0092_iid_support_two_foci_zb03.4_E12.7,iid_support|two_foci|rim_soft|nominal,iid_support|two_foci|rim_soft|nominal,iid_support,12.68974,3.0058,0.36926,3.37506,3.0058,two_foci,half_pitch_x_shift,rim_soft,0.49041,iid_support,train,nominal,0.78087,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0093_iid_support_cylinder_zb07p5_E26p8,F3NCS_0093_iid_support_cylinder_zb07.5_E26.8,iid_support|cylinder|homogeneous|nominal,iid_support|cylinder|homogeneous|nominal,iid_support,26.7518,2.72422,4.74075,7.46497,2.72422,cylinder,center,homogeneous,0.0,iid_support,train,nominal,1.12143,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0094_iid_support_ellipse_zb07p0_E09p4,F3NCS_0094_iid_support_ellipse_zb07.0_E09.4,iid_support|ellipse|lateral_gradient|nominal,iid_support|ellipse|lateral_gradient|nominal,iid_support,9.41671,1.27433,5.73231,7.00664,1.27433,ellipse,center,lateral_gradient,0.26821,iid_support,validation,nominal,0.63367,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0095_iid_support_cylinder_zb03p2_E06p9,F3NCS_0095_iid_support_cylinder_zb03.2_E06.9,iid_support|cylinder|hotspot|nominal,iid_support|cylinder|hotspot|nominal,iid_support,6.94101,0.91893,2.25759,3.17652,0.91893,cylinder,near_boundary,hotspot,0.5684,iid_support,train,nominal,0.85575,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0096_iid_support_two_foci_zb04p0_E57p5,F3NCS_0096_iid_support_two_foci_zb04.0_E57.5,iid_support|two_foci|homogeneous|nominal,iid_support|two_foci|homogeneous|nominal,iid_support,57.45929,3.3778,0.6327,4.01049,3.3778,two_foci,center,homogeneous,0.0,iid_support,train,nominal,0.94239,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0097_iid_support_cylinder_zb06p3_E18p9,F3NCS_0097_iid_support_cylinder_zb06.3_E18.9,iid_support|cylinder|lateral_gradient|nominal,iid_support|cylinder|lateral_gradient|nominal,iid_support,18.92111,0.52341,5.78996,6.31337,0.52341,cylinder,center,lateral_gradient,0.39943,iid_support,iid_test,nominal,1.25498,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0098_iid_support_cylinder_zb04p5_E44p1,F3NCS_0098_iid_support_cylinder_zb04.5_E44.1,iid_support|cylinder|rim_soft|nominal,iid_support|cylinder|rim_soft|nominal,iid_support,44.0781,0.69469,3.7596,4.45429,0.69469,cylinder,near_boundary,rim_soft,0.67428,iid_support,train,nominal,0.68105,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0099_iid_support_two_foci_zb04p8_E13p3,F3NCS_0099_iid_support_two_foci_zb04.8_E13.3,iid_support|two_foci|rim_soft|nominal,iid_support|two_foci|rim_soft|nominal,iid_support,13.26457,0.57476,4.24945,4.82421,0.57476,two_foci,half_pitch_x_shift,rim_soft,0.58814,iid_support,train,nominal,1.35523,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0100_iid_support_cylinder_zb03p6_E34p7,F3NCS_0100_iid_support_cylinder_zb03.6_E34.7,iid_support|cylinder|checker|nominal,iid_support|cylinder|checker|nominal,iid_support,34.67513,3.09961,0.47359,3.5732,3.09961,cylinder,half_pitch_x_shift,checker,0.36958,iid_support,iid_test,nominal,0.77866,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0101_iid_support_two_foci_zb07p1_E14p3,F3NCS_0101_iid_support_two_foci_zb07.1_E14.3,iid_support|two_foci|checker|nominal,iid_support|two_foci|checker|nominal,iid_support,14.29283,0.87544,6.2339,7.10934,0.87544,two_foci,near_boundary,checker,0.59189,iid_support,train,nominal,0.91343,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0102_iid_support_ellipse_zb06p7_E62p9,F3NCS_0102_iid_support_ellipse_zb06.7_E62.9,iid_support|ellipse|homogeneous|nominal,iid_support|ellipse|homogeneous|nominal,iid_support,62.89809,2.70813,3.9744,6.68252,2.70813,ellipse,half_pitch_x_shift,homogeneous,0.0,iid_support,train,nominal,0.92769,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0103_iid_support_cylinder_zb04p3_E85p5,F3NCS_0103_iid_support_cylinder_zb04.3_E85.5,iid_support|cylinder|homogeneous|nominal,iid_support|cylinder|homogeneous|nominal,iid_support,85.45786,2.87698,1.41713,4.29411,2.87698,cylinder,near_boundary,homogeneous,0.0,iid_support,validation,nominal,0.79874,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0104_iid_support_ellipse_zb03p3_E52p9,F3NCS_0104_iid_support_ellipse_zb03.3_E52.9,iid_support|ellipse|homogeneous|nominal,iid_support|ellipse|homogeneous|nominal,iid_support,52.92256,1.96818,1.3625,3.33067,1.96818,ellipse,half_pitch_x_shift,homogeneous,0.0,iid_support,iid_test,nominal,1.49063,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0105_iid_support_cylinder_zb06p2_E71p3,F3NCS_0105_iid_support_cylinder_zb06.2_E71.3,iid_support|cylinder|lateral_gradient|nominal,iid_support|cylinder|lateral_gradient|nominal,iid_support,71.29768,0.57851,5.66962,6.24813,0.57851,cylinder,half_pitch_x_shift,lateral_gradient,0.54501,iid_support,train,nominal,1.40248,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0106_iid_support_cylinder_zb05p6_E43p5,F3NCS_0106_iid_support_cylinder_zb05.6_E43.5,iid_support|cylinder|hotspot|nominal,iid_support|cylinder|hotspot|nominal,iid_support,43.46566,2.78362,2.84401,5.62763,2.78362,cylinder,center,hotspot,0.53578,iid_support,train,nominal,0.76039,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0107_iid_support_cylinder_zb05p9_E49p9,F3NCS_0107_iid_support_cylinder_zb05.9_E49.9,iid_support|cylinder|homogeneous|nominal,iid_support|cylinder|homogeneous|nominal,iid_support,49.8859,3.027,2.8599,5.8869,3.027,cylinder,near_boundary,homogeneous,0.0,iid_support,train,nominal,0.74254,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0108_iid_support_ellipse_zb07p2_E25p3,F3NCS_0108_iid_support_ellipse_zb07.2_E25.3,iid_support|ellipse|lateral_gradient|nominal,iid_support|ellipse|lateral_gradient|nominal,iid_support,25.25961,1.55221,5.62115,7.17336,1.55221,ellipse,near_boundary,lateral_gradient,0.64619,iid_support,train,nominal,1.05202,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0109_iid_support_two_foci_zb03p5_E26p2,F3NCS_0109_iid_support_two_foci_zb03.5_E26.2,iid_support|two_foci|hotspot|nominal,iid_support|two_foci|hotspot|nominal,iid_support,26.16932,3.0585,0.47949,3.53799,3.0585,two_foci,center,hotspot,0.44344,iid_support,train,nominal,1.4145,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0110_iid_support_two_foci_zb02p5_E72p3,F3NCS_0110_iid_support_two_foci_zb02.5_E72.3,iid_support|two_foci|hotspot|nominal,iid_support|two_foci|hotspot|nominal,iid_support,72.34179,0.6972,1.76468,2.46188,0.6972,two_foci,half_pitch_x_shift,hotspot,0.63076,iid_support,train,nominal,1.19494,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0111_iid_support_ellipse_zb03p7_E19p4,F3NCS_0111_iid_support_ellipse_zb03.7_E19.4,iid_support|ellipse|lateral_gradient|nominal,iid_support|ellipse|lateral_gradient|nominal,iid_support,19.43938,3.03304,0.6684,3.70145,3.03304,ellipse,half_pitch_x_shift,lateral_gradient,0.41616,iid_support,iid_test,nominal,2.06965,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0112_iid_support_two_foci_zb03p3_E09p1,F3NCS_0112_iid_support_two_foci_zb03.3_E09.1,iid_support|two_foci|checker|nominal,iid_support|two_foci|checker|nominal,iid_support,9.13309,1.88483,1.43842,3.32325,1.88483,two_foci,near_boundary,checker,0.31411,iid_support,train,nominal,0.86896,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0113_iid_support_ellipse_zb01p8_E07p9,F3NCS_0113_iid_support_ellipse_zb01.8_E07.9,iid_support|ellipse|checker|nominal,iid_support|ellipse|checker|nominal,iid_support,7.91516,1.25057,0.59786,1.84844,1.25057,ellipse,center,checker,0.36766,iid_support,train,nominal,0.77947,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0114_iid_support_two_foci_zb03p4_E08p0,F3NCS_0114_iid_support_two_foci_zb03.4_E08.0,iid_support|two_foci|core_shell|nominal,iid_support|two_foci|core_shell|nominal,iid_support,7.95793,2.18529,1.2194,3.40469,2.18529,two_foci,half_pitch_x_shift,core_shell,0.34272,iid_support,train,nominal,0.96734,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0115_iid_support_cylinder_zb07p5_E25p6,F3NCS_0115_iid_support_cylinder_zb07.5_E25.6,iid_support|cylinder|hotspot|nominal,iid_support|cylinder|hotspot|nominal,iid_support,25.57872,2.20474,5.32715,7.53189,2.20474,cylinder,near_boundary,hotspot,0.69768,iid_support,validation,nominal,0.67391,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0116_iid_support_ellipse_zb03p2_E37p7,F3NCS_0116_iid_support_ellipse_zb03.2_E37.7,iid_support|ellipse|checker|nominal,iid_support|ellipse|checker|nominal,iid_support,37.69402,2.92027,0.31098,3.23125,2.92027,ellipse,center,checker,0.45371,iid_support,train,nominal,1.15267,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0117_iid_support_two_foci_zb02p4_E20p5,F3NCS_0117_iid_support_two_foci_zb02.4_E20.5,iid_support|two_foci|core_shell|nominal,iid_support|two_foci|core_shell|nominal,iid_support,20.51798,1.08773,1.3563,2.44402,1.08773,two_foci,near_boundary,core_shell,0.34777,iid_support,train,nominal,0.6351,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0118_iid_support_cylinder_zb06p0_E09p6,F3NCS_0118_iid_support_cylinder_zb06.0_E09.6,iid_support|cylinder|homogeneous|nominal,iid_support|cylinder|homogeneous|nominal,iid_support,9.57215,1.03958,4.98058,6.02016,1.03958,cylinder,half_pitch_x_shift,homogeneous,0.0,iid_support,train,nominal,0.95695,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0119_iid_support_ellipse_zb03p7_E15p9,F3NCS_0119_iid_support_ellipse_zb03.7_E15.9,iid_support|ellipse|homogeneous|nominal,iid_support|ellipse|homogeneous|nominal,iid_support,15.89813,2.78634,0.92104,3.70738,2.78634,ellipse,half_pitch_x_shift,homogeneous,0.0,iid_support,train,nominal,1.31523,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0120_iid_support_two_foci_zb01p8_E09p2,F3NCS_0120_iid_support_two_foci_zb01.8_E09.2,iid_support|two_foci|rim_soft|nominal,iid_support|two_foci|rim_soft|nominal,iid_support,9.17299,1.50501,0.29255,1.79756,1.50501,two_foci,near_boundary,rim_soft,0.30996,iid_support,train,nominal,0.99131,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0121_iid_support_two_foci_zb02p3_E06p9,F3NCS_0121_iid_support_two_foci_zb02.3_E06.9,iid_support|two_foci|homogeneous|nominal,iid_support|two_foci|homogeneous|nominal,iid_support,6.86319,0.76093,1.58213,2.34307,0.76093,two_foci,near_boundary,homogeneous,0.0,iid_support,train,nominal,0.6154,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0122_iid_support_ellipse_zb05p4_E25p7,F3NCS_0122_iid_support_ellipse_zb05.4_E25.7,iid_support|ellipse|homogeneous|nominal,iid_support|ellipse|homogeneous|nominal,iid_support,25.74227,3.10579,2.28786,5.39364,3.10579,ellipse,center,homogeneous,0.0,iid_support,train,nominal,0.68955,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0123_iid_support_ellipse_zb03p6_E35p0,F3NCS_0123_iid_support_ellipse_zb03.6_E35.0,iid_support|ellipse|hotspot|nominal,iid_support|ellipse|hotspot|nominal,iid_support,34.96087,3.29486,0.34008,3.63495,3.29486,ellipse,center,hotspot,0.37988,iid_support,validation,nominal,1.5415,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0124_iid_support_cylinder_zb05p7_E78p0,F3NCS_0124_iid_support_cylinder_zb05.7_E78.0,iid_support|cylinder|homogeneous|nominal,iid_support|cylinder|homogeneous|nominal,iid_support,77.98156,1.86564,3.8806,5.74623,1.86564,cylinder,half_pitch_x_shift,homogeneous,0.0,iid_support,train,nominal,0.91022,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0125_iid_support_cylinder_zb06p4_E14p2,F3NCS_0125_iid_support_cylinder_zb06.4_E14.2,iid_support|cylinder|core_shell|nominal,iid_support|cylinder|core_shell|nominal,iid_support,14.16887,2.22879,4.17814,6.40692,2.22879,cylinder,center,core_shell,0.69256,iid_support,iid_test,nominal,1.01766,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0126_iid_support_two_foci_zb03p7_E22p7,F3NCS_0126_iid_support_two_foci_zb03.7_E22.7,iid_support|two_foci|checker|nominal,iid_support|two_foci|checker|nominal,iid_support,22.711,0.65807,3.03387,3.69194,0.65807,two_foci,half_pitch_x_shift,checker,0.64373,iid_support,validation,nominal,0.94597,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0127_iid_support_ellipse_zb02p0_E60p1,F3NCS_0127_iid_support_ellipse_zb02.0_E60.1,iid_support|ellipse|checker|nominal,iid_support|ellipse|checker|nominal,iid_support,60.09241,0.60916,1.40376,2.01292,0.60916,ellipse,near_boundary,checker,0.2376,iid_support,validation,nominal,0.95973,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
